Year;Country;Population;Type
2007;New Zealand;4.13018;State
2007;Niue;0.00216;State
2007;Pakistan;175.49508;State
2007;Papua New Guinea;5.69109;State
2007;Philippines;94.15747;State
2007;Samoa;0.18796;State
2007;Singapore;4.55301;State
2007;Solomon Islands;0.52107;State
2007;Sri Lanka;20.92632;State
2007;Taiwan;22.85887;State
2007;Thailand;65.71702;State
2007;Tonga;0.11694;State
2007;U.S. Pacific Islands;0.24888;State
2007;Vanuatu;0.21234;State
2007;Vietnam;86.51885;State
2007;World;6623.57196;World
2008;North America;447.67394;Region
2008;Bermuda;0.06739;State
2008;Canada;33.2127;State
2008;Greenland;0.05756;State
2008;Mexico;109.9554;State
2008;Saint Pierre and Miquelon;0.00605;State
2008;United States;304.37485;State
2008;Central & South America;468.73872;Region
2008;Antigua and Barbuda;0.08452;State
2008;Argentina;40.482;State
2008;Bahamas - The;0.30473;State
2008;Barbados;0.2835;State
2008;Belize;0.30127;State
2008;Bolivia;9.60126;State
2008;Brazil;196.34259;State
2008;Cayman Islands;0.04786;State
2008;Chile;16.45414;State
2008;Colombia;43.14111;State
2008;Costa Rica;4.39324;State
2008;Cuba;11.42395;State
2008;Dominica;0.07251;State
2008;Dominican Republic;9.55818;State
2008;Ecuador;14.35447;State
2008;El Salvador;6.00645;State
2008;Falkland Islands (Islas Malvinas);0.00314;State
2008;French Guiana;0.19131;State
2008;Grenada;0.10656;State
2008;Guadeloupe;0.44452;State
2008;Guatemala;13.00221;State
2008;Guyana;0.75806;State
2008;Haiti;9.63908;State
2008;Honduras;7.67585;State
2008;Jamaica;2.80433;State
2008;Martinique;0.426;State
2008;Montserrat;0.00508;State
2008;Netherlands Antilles;0.22537;State
2008;Nicaragua;5.78585;State
2008;Panama;3.30968;State
2008;Paraguay;6.2032;State
2008;Peru;29.1809;State
2008;Puerto Rico;3.95455;State
2008;Saint Kitts and Nevis;0.04906;State
2008;Saint Lucia;0.15959;State
2008;Saint Vincent/Grenadines;0.10494;State
2008;Suriname;0.476;State
2008;Trinidad and Tobago;1.23132;State
2008;Turks and Caicos Islands;0.02235;State
2008;Uruguay;3.47778;State
2008;Venezuela;26.41482;State
2008;Virgin Islands -  U.S.;0.10983;State
2008;Virgin Islands - British;0.02404;State
2008;Europe;601.85194;Continent
2008;Albania;2.98412;State
2008;Austria;8.20553;State
2008;Belgium;10.40395;State
2008;Bulgaria;7.26268;State
2008;Cyprus;1.06682;State
2008;Denmark;5.48472;State
2008;Faroe Islands;0.04867;State
2008;Finland;5.24475;State
2008;France;62.61158;State
2008;Germany;82.36955;State
2008;Gibraltar;0.02871;State
2008;Greece;10.72282;State
2008;Hungary;10.02048;State
2008;Iceland;0.30437;State
2008;Ireland;4.51771;State
2008;Italy;58.17607;State
2008;Luxembourg;0.48601;State
2008;Malta;0.40353;State
2008;Netherlands;16.64531;State
2008;Norway;4.64446;State
2008;Poland;38.5007;State
2008;Portugal;10.67691;State
2008;Romania;22.06081;State
2008;Spain;45.91037;State
2008;Sweden;9.04539;State
2008;Switzerland;7.61604;State
2008;Turkey;75.79384;State
2008;United Kingdom;61.90184;State
2008;Eurasia;283.68562;Region
2008;Middle East;204.5201;Region
2008;Bahrain;0.71917;State
2008;Iran;75.02536;State
2008;Iraq;28.22144;State
2008;Israel;7.11236;State
2008;Jordan;6.13263;State
2008;Kuwait;2.59806;State
2008;Lebanon;4.03802;State
2008;Oman;2.85388;State
2008;Qatar;0.82479;State
2008;Saudi Arabia;24.91741;State
2008;Syria;21.32486;State
2008;United Arab Emirates;4.6214;State
2008;Yemen;22.22285;State
2008;Africa;969.97221;Continent
2008;Algeria;33.76967;State
2008;Angola;12.53136;State
2008;Benin;8.53255;State
2008;Botswana;1.95205;State
2008;Burkina Faso;15.26474;State
2008;Burundi;9.13931;State
2008;Cameroon;18.46769;State
2008;Cape Verde;0.49362;State
2008;Central African Republic;4.64132;State
2008;Chad;10.11134;State
2008;Comoros;0.73178;State
2008;Congo (Brazzaville);3.90501;State
2008;Congo (Kinshasa);66.51451;State
2008;Cote dIvoire (IvoryCoast);20.1796;State
2008;Djibouti;0.7092;State
2008;Egypt;77.26669;State
2008;Equatorial Guinea;0.61646;State
2008;Ethiopia;82.54484;State
2008;Gabon;1.48583;State
2008;Gambia - The;1.73208;State
2008;Ghana;23.43457;State
2008;Guinea;9.80651;State
2008;Guinea-Bissau;1.50318;State
2008;Kenya;37.95384;State
2008;Lesotho;1.91547;State
2008;Liberia;3.44037;State
2008;Libya;6.18704;State
2008;Madagascar;20.04255;State
2008;Malawi;14.62368;State
2008;Mali;13.10081;State
2008;Mauritania;3.05493;State
2008;Mauritius;1.27419;State
2008;Morocco;30.94046;State
2008;Mozambique;21.2847;State
2008;Niger;14.75208;State
2008;Nigeria;146.25531;State
2008;Reunion;0.76615;State
2008;Rwanda;10.44077;State
2008;Saint Helena;0.0076;State
2008;Sao Tome and Principe;0.16842;State
2008;Senegal;11.69834;State
2008;Seychelles;0.0866;State
2008;Sierra Leone;5.023;State
2008;Somalia;9.55867;State
2008;South Africa;48.78276;State
2008;Sudan;41.68078;State
2008;Swaziland;1.3191;State
2008;Tanzania;40.21316;State
2008;Togo;6.22035;State
2008;Tunisia;10.38358;State
2008;Uganda;31.36797;State
2008;Western Sahara;0.46063;State
2008;Zambia;12.69423;State
2008;Zimbabwe;11.35011;State
2008;Asia & Oceania;3724.32335;Region
2008;Afghanistan;27.65889;State
2008;American Samoa;0.06483;State
2008;Australia;21.00731;State
2008;Bangladesh;151.28999;State
2008;Bhutan;0.68232;State
2008;Brunei;0.38137;State
2008;Burma (Myanmar);52.22815;State
2008;Cambodia;13.95701;State
2008;China;1317.06568;State
2008;Cook Islands;0.01227;State
2008;Fiji;0.86054;State
2008;French Polynesia;0.28302;State
2008;Guam;0.17599;State
2008;Hong Kong;7.01864;State
2008;India;1140.56621;State
2008;Indonesia;237.51236;State
2008;Japan;127.28842;State
2008;Kiribati;0.09686;State
2008;Korea - North;22.56535;State
2008;Korea - South;48.37939;State
2008;Laos;6.14518;State
2008;Macau;0.54567;State
2008;Malaysia;27.35776;State
2008;Maldives;0.38593;State
2008;Mongolia;2.99608;State
2008;Nauru;0.00916;State
2008;Nepal;28.19696;State
2008;New Caledonia;0.24445;State
2008;New Zealand;4.1713;State
2008;Niue;0.00216;State
2008;Pakistan;178.47939;State
2008;Papua New Guinea;5.81623;State
2008;Philippines;96.06168;State
2008;Samoa;0.1895;State
2008;Singapore;4.60817;State
2008;Solomon Islands;0.53378;State
2008;Sri Lanka;21.12877;State
2008;Taiwan;22.92095;State
2008;Thailand;66.18726;State
2008;Tonga;0.11901;State
2008;U.S. Pacific Islands;0.24678;State
2008;Vanuatu;0.21545;State
2008;Vietnam;87.55836;State
2008;World;6700.76588;World
2009;North America;451.83698;Region
2009;Bermuda;0.06784;State
2009;Canada;33.48721;State
2009;Greenland;0.0576;State
2009;Mexico;111.21179;State
2009;Saint Pierre and Miquelon;0.006;State
2009;United States;307.00655;State
2009;Central & South America;474.53897;Region
2009;Antigua and Barbuda;0.08563;State
2009;Argentina;40.91358;State
2009;Bahamas - The;0.30755;State
2009;Barbados;0.28459;State
2009;Belize;0.3079;State
2009;Bolivia;9.77525;State
2009;Brazil;198.73927;State
2009;Cayman Islands;0.04904;State
2009;Chile;16.60171;State
2009;Colombia;43.67737;State
2009;Costa Rica;4.45505;State
2009;Cuba;11.45165;State
2009;Dominica;0.07266;State
2009;Dominican Republic;9.69079;State
2009;Ecuador;14.5731;State
2009;El Salvador;6.0306;State
2009;Falkland Islands (Islas Malvinas);0.00314;State
2009;French Guiana;0.19131;State
2009;Grenada;0.1072;State
2009;Guadeloupe;0.44452;State
2009;Guatemala;13.27652;State
2009;Guyana;0.75294;State
2009;Haiti;9.77797;State
2009;Honduras;7.8337;State
2009;Jamaica;2.82593;State
2009;Martinique;0.426;State
2009;Montserrat;0.0051;State
2009;Netherlands Antilles;0.22705;State
2009;Nicaragua;5.8912;State
2009;Panama;3.36047;State
2009;Paraguay;6.29088;State
2009;Peru;29.54696;State
2009;Puerto Rico;3.96729;State
2009;Saint Kitts and Nevis;0.04948;State
2009;Saint Lucia;0.16027;State
2009;Saint Vincent/Grenadines;0.10457;State
2009;Suriname;0.48127;State
2009;Trinidad and Tobago;1.22995;State
2009;Turks and Caicos Islands;0.02294;State
2009;Uruguay;3.49438;State
2009;Venezuela;26.81484;State
2009;Virgin Islands -  U.S.;0.10981;State
2009;Virgin Islands - British;0.02449;State
2009;Europe;604.06725;Continent
2009;Albania;2.98254;State
2009;Austria;8.21028;State
2009;Belgium;10.41434;State
2009;Bulgaria;7.20469;State
2009;Cyprus;1.08475;State
2009;Denmark;5.50051;State
2009;Faroe Islands;0.04886;State
2009;Finland;5.25028;State
2009;France;62.98296;State
2009;Germany;82.32976;State
2009;Gibraltar;0.0288;State
2009;Greece;10.73743;State
2009;Hungary;10.00717;State
2009;Iceland;0.30669;State
2009;Ireland;4.58;State
2009;Italy;58.15733;State
2009;Luxembourg;0.49178;State
2009;Malta;0.40517;State
2009;Netherlands;16.716;State
2009;Norway;4.66054;State
2009;Poland;38.48292;State
2009;Portugal;10.70792;State
2009;Romania;22.01182;State
2009;Spain;46.29524;State
2009;Sweden;9.05965;State
2009;Switzerland;7.63923;State
2009;Turkey;76.80552;State
2009;United Kingdom;62.25857;State
2009;Eurasia;283.28968;Region
2009;Middle East;208.44134;Region
2009;Bahrain;0.72871;State
2009;Iran;75.96761;State
2009;Iraq;28.94557;State
2009;Israel;7.2337;State
2009;Jordan;6.26929;State
2009;Kuwait;2.69253;State
2009;Lebanon;4.09932;State
2009;Oman;2.90963;State
2009;Qatar;0.83329;State
2009;Saudi Arabia;25.32887;State
2009;Syria;21.76298;State
2009;United Arab Emirates;4.79849;State
2009;Yemen;22.85824;State
2009;Africa;992.58225;Continent
2009;Algeria;34.17819;State
2009;Angola;12.79929;State
2009;Benin;8.79183;State
2009;Botswana;1.99088;State
2009;Burkina Faso;15.74623;State
2009;Burundi;9.51133;State
2009;Cameroon;18.8793;State
2009;Cape Verde;0.50118;State
2009;Central African Republic;4.74192;State
2009;Chad;10.32921;State
2009;Comoros;0.75244;State
2009;Congo (Brazzaville);4.01281;State
2009;Congo (Kinshasa);68.69254;State
2009;Cote dIvoire (IvoryCoast);20.61707;State
2009;Djibouti;0.72462;State
2009;Egypt;78.86664;State
2009;Equatorial Guinea;0.63344;State
2009;Ethiopia;85.23734;State
2009;Gabon;1.51499;State
2009;Gambia - The;1.77808;State
2009;Ghana;23.88781;State
2009;Guinea;10.05798;State
2009;Guinea-Bissau;1.53396;State
2009;Kenya;39.00277;State
2009;Lesotho;1.91613;State
2009;Liberia;3.58339;State
2009;Libya;6.32436;State
2009;Madagascar;20.65356;State
2009;Malawi;15.02876;State
2009;Mali;13.44323;State
2009;Mauritania;3.12949;State
2009;Mauritius;1.28426;State
2009;Morocco;31.28517;State
2009;Mozambique;21.66928;State
2009;Niger;15.30625;State
2009;Nigeria;149.22909;State
2009;Reunion;0.76615;State
2009;Rwanda;10.74631;State
2009;Saint Helena;0.00764;State
2009;Sao Tome and Principe;0.1721;State
2009;Senegal;12.00807;State
2009;Seychelles;0.08748;State
2009;Sierra Leone;5.13214;State
2009;Somalia;9.83202;State
2009;South Africa;49.05249;State
2009;Sudan;42.81128;State
2009;Swaziland;1.33719;State
2009;Tanzania;41.04853;State
2009;Togo;6.40501;State
2009;Tunisia;10.48634;State
2009;Uganda;32.36956;State
2009;Western Sahara;0.47601;State
2009;Zambia;13.06068;State
2009;Zimbabwe;11.39263;State
2009;Asia & Oceania;3762.16099;Region
2009;Afghanistan;28.39572;State
2009;American Samoa;0.06563;State
2009;Australia;21.26264;State
2009;Bangladesh;153.70033;State
2009;Bhutan;0.69114;State
2009;Brunei;0.38819;State
2009;Burma (Myanmar);52.82612;State
2009;Cambodia;14.20623;State
2009;China;1323.59158;State
2009;Cook Islands;0.01187;State
2009;Fiji;0.8685;State
2009;French Polynesia;0.28703;State
2009;Guam;0.17843;State
2009;Hong Kong;7.05507;State
2009;India;1156.89777;State
2009;Indonesia;240.27152;State
2009;Japan;127.07868;State
2009;Kiribati;0.09819;State
2009;Korea - North;22.66535;State
2009;Korea - South;48.50897;State
2009;Laos;6.25687;State
2009;Macau;0.55985;State
2009;Malaysia;27.81787;State
2009;Maldives;0.39633;State
2009;Mongolia;3.04114;State
2009;Nauru;0.00921;State
2009;Nepal;28.56338;State
2009;New Caledonia;0.24841;State
2009;New Zealand;4.21126;State
2009;Niue;0.00216;State
2009;Pakistan;181.45728;State
2009;Papua New Guinea;5.94078;State
2009;Philippines;97.9766;State
2009;Samoa;0.1909;State
2009;Singapore;4.65754;State
2009;Solomon Islands;0.54649;State
2009;Sri Lanka;21.32479;State
2009;Taiwan;22.97435;State
2009;Thailand;66.64481;State
2009;Tonga;0.1209;State
2009;U.S. Pacific Islands;0.24424;State
2009;Vanuatu;0.21852;State
2009;Vietnam;88.57676;State
2009;World;6776.91747;World
2010;North America;456.59331;Region
2010;Bermuda;0.06827;State
2010;Canada;33.75974;State
2010;Greenland;0.05764;State
2010;Mexico;112.46886;State
2010;Saint Pierre and Miquelon;0.00594;State
2010;United States;310.23286;State
2010;Central & South America;480.01228;Region
2010;Antigua and Barbuda;0.08675;State
2010;Argentina;41.3432;State
2010;Bahamas - The;0.31043;State
2010;Barbados;0.28565;State
2010;Belize;0.31452;State
2010;Bolivia;9.94742;State
2010;Brazil;201.10333;State
2010;Cayman Islands;0.05021;State
2010;Chile;16.74649;State
2010;Colombia;44.20529;State
2010;Costa Rica;4.51622;State
2010;Cuba;11.47746;State
2010;Dominica;0.07281;State
2010;Dominican Republic;9.82382;State
2010;Ecuador;14.79061;State
2010;El Salvador;6.05206;State
2010;Falkland Islands (Islas Malvinas);0.00314;State
2010;French Guiana;0.19131;State
2010;Grenada;0.10782;State
2010;Guadeloupe;0.44452;State
2010;Guatemala;13.55044;State
2010;Guyana;0.74849;State
2010;Haiti;9.64892;State
2010;Honduras;7.98942;State
2010;Jamaica;2.84723;State
2010;Martinique;0.426;State
2010;Montserrat;0.00512;State
2010;Netherlands Antilles;0.22869;State
2010;Nicaragua;5.99593;State
2010;Panama;3.41068;State
2010;Paraguay;6.37583;State
2010;Peru;29.907;State
2010;Puerto Rico;3.9787;State
2010;Saint Kitts and Nevis;0.0499;State
2010;Saint Lucia;0.16092;State
2010;Saint Vincent/Grenadines;0.10422;State
2010;Suriname;0.48662;State
2010;Trinidad and Tobago;1.22869;State
2010;Turks and Caicos Islands;0.02353;State
2010;Uruguay;3.51039;State
2010;Venezuela;27.22323;State
2010;Virgin Islands -  U.S.;0.10975;State
2010;Virgin Islands - British;0.02494;State
2010;Europe;606.00344;Continent
2010;Albania;2.98695;State
2010;Austria;8.21416;State
2010;Belgium;10.42349;State
2010;Bulgaria;7.14879;State
2010;Cyprus;1.10268;State
2010;Denmark;5.51558;State
2010;Faroe Islands;0.04906;State
2010;Finland;5.25507;State
2010;France;63.33964;State
2010;Germany;82.28299;State
2010;Gibraltar;0.02888;State
2010;Greece;10.74994;State
2010;Hungary;9.99234;State
2010;Iceland;0.30891;State
2010;Ireland;4.62292;State
2010;Italy;58.12216;State
2010;Luxembourg;0.49754;State
2010;Malta;0.40677;State
2010;Netherlands;16.78309;State
2010;Norway;4.67631;State
2010;Poland;38.46369;State
2010;Portugal;10.73577;State
2010;Romania;21.95928;State
2010;Spain;46.50596;State
2010;Sweden;9.07406;State
2010;Switzerland;7.65844;State
2010;Turkey;77.80412;State
2010;United Kingdom;62.61254;State
2010;Eurasia;282.92477;Region
2010;Middle East;212.33692;Region
2010;Bahrain;0.738;State
2010;Iran;76.9233;State
2010;Iraq;29.67161;State
2010;Israel;7.35399;State
2010;Jordan;6.40709;State
2010;Kuwait;2.78913;State
2010;Lebanon;4.12525;State
2010;Oman;2.96772;State
2010;Qatar;0.84093;State
2010;Saudi Arabia;25.73178;State
2010;Syria;22.19811;State
2010;United Arab Emirates;4.97559;State
2010;Yemen;23.49536;State
2010;Africa;1015.47842;Continent
2010;Algeria;34.58618;State
2010;Angola;13.06816;State
2010;Benin;9.05601;State
2010;Botswana;2.02931;State
2010;Burkina Faso;16.24181;State
2010;Burundi;9.86312;State
2010;Cameroon;19.29415;State
2010;Cape Verde;0.50866;State
2010;Central African Republic;4.84493;State
2010;Chad;10.54346;State
2010;Comoros;0.77341;State
2010;Congo (Brazzaville);4.12592;State
2010;Congo (Kinshasa);70.91644;State
2010;Cote dIvoire (IvoryCoast);21.0588;State
2010;Djibouti;0.74053;State
2010;Egypt;80.47187;State
2010;Equatorial Guinea;0.6507;State
2010;Ethiopia;88.01349;State
2010;Gabon;1.54526;State
2010;Gambia - The;1.82416;State
2010;Ghana;24.33984;State
2010;Guinea;10.32403;State
2010;Guinea-Bissau;1.56513;State
2010;Kenya;40.04657;State
2010;Lesotho;1.91955;State
2010;Liberia;3.68508;State
2010;Libya;6.46145;State
2010;Madagascar;21.28184;State
2010;Malawi;15.4475;State
2010;Mali;13.79635;State
2010;Mauritania;3.20506;State
2010;Mauritius;1.2941;State
2010;Morocco;31.62743;State
2010;Mozambique;22.06145;State
2010;Niger;15.87827;State
2010;Nigeria;152.21734;State
2010;Reunion;0.76615;State
2010;Rwanda;11.05598;State
2010;Saint Helena;0.00767;State
2010;Sao Tome and Principe;0.17581;State
2010;Senegal;12.32325;State
2010;Seychelles;0.08834;State
2010;Sierra Leone;5.2457;State
2010;Somalia;10.11245;State
2010;South Africa;49.10911;State
2010;Sudan;43.9396;State
2010;Swaziland;1.35405;State
2010;Tanzania;41.8929;State
2010;Togo;6.58724;State
2010;Tunisia;10.58903;State
2010;Uganda;33.39868;State
2010;Western Sahara;0.49152;State
2010;Zambia;13.46031;State
2010;Zimbabwe;11.65186;State
2010;Asia & Oceania;3799.67028;Region
2010;Afghanistan;29.12129;State
2010;American Samoa;0.06643;State
2010;Australia;21.51575;State
2010;Bangladesh;156.11846;State
2010;Bhutan;0.69985;State
2010;Brunei;0.39503;State
2010;Burma (Myanmar);53.41437;State
2010;Cambodia;14.45368;State
2010;China;1330.14129;State
2010;Cook Islands;0.01149;State
2010;Fiji;0.87598;State
2010;French Polynesia;0.291;State
2010;Guam;0.18087;State
2010;Hong Kong;7.08971;State
2010;India;1173.10802;State
2010;Indonesia;242.96834;State
2010;Japan;126.80443;State
2010;Kiribati;0.09948;State
2010;Korea - North;22.75728;State
2010;Korea - South;48.63607;State
2010;Laos;6.36816;State
2010;Macau;0.56796;State
2010;Malaysia;28.27473;State
2010;Maldives;0.39565;State
2010;Mongolia;3.08692;State
2010;Nauru;0.00927;State
2010;Nepal;28.95185;State
2010;New Caledonia;0.25235;State
2010;New Zealand;4.25012;State
2010;Niue;0.00216;State
2010;Pakistan;184.40479;State
2010;Papua New Guinea;6.06452;State
2010;Philippines;99.90018;State
2010;Samoa;0.192;State
2010;Singapore;4.70107;State
2010;Solomon Islands;0.5592;State
2010;Sri Lanka;21.51399;State
2010;Taiwan;23.02496;State
